date,nifty_close,midcap_close,smallcap_close,india_vix,usdinr,gilt10y,fii_net_cr,dii_net_cr,sip_total_cr,regime_true
2010-09-07,5604.0,10910.812086212667,3967.9656252549776,18.695795256413785,45.60874543843985,8.572915408045928,-285.33659602055036,689.6161992178879,6618.672557712312,2
2010-09-08,5607.85009765625,10870.273023584448,3992.9389028387263,19.236126569832365,45.60907088235451,8.572029857831328,-388.0910681337876,165.83668888261067,6610.238227224963,2
2010-09-09,5640.0498046875,10958.760273490378,4027.7519547960915,20.147651766812768,45.61367833299932,8.57128600169273,-625.3384304470455,426.9950736448888,6508.396797434527,2
2010-09-13,5760.0,11220.770769463028,4141.282620624497,14.61789457444965,45.61378746645849,8.569852448427737,557.6738324744488,168.18902691938342,6681.279716342981,0
2010-09-14,5795.5498046875,11322.03213898487,4148.481746982827,13.030806980577943,45.615940068894446,8.57280021892344,588.1054045766922,280.16506801513674,6766.959720776289,0
2010-09-15,5860.9501953125,11454.846744048455,4185.7688431652,12.995647472037307,45.61277875924442,8.572276632683128,-76.258693782595,-164.26858519439418,6608.284804160963,0
2010-09-16,5828.7001953125,11398.397085187804,4181.419905823397,10.058373683025895,45.609745670353966,8.573780136899172,-20.90145784150394,340.86452642530605,6847.087087198995,0
2010-09-17,5884.9501953125,11527.330598794357,4275.3086220849955,14.579469034512702,45.613852805248335,8.573576122447507,404.5967976022902,-403.7682384217071,6663.4740841876965,0
2010-09-20,5980.4501953125,11771.51320415857,4371.9605232878575,12.108204225699918,45.61610642088306,8.572819094614243,-35.98866323506684,-50.3526171352091,6512.061087419111,0
2010-09-21,6009.0498046875,11871.8602187121,4373.508889830622,14.994246476459551,45.616279050255244,8.57315804944288,421.4647930787154,-318.8190021417597,6907.748329811308,0
2010-09-22,5991.0,11756.27660523586,4366.643968350826,16.132879895708392,45.62260258585813,8.573143344405187,937.218611446425,398.46581990568785,6754.796868575943,0
2010-09-23,5959.5498046875,11583.986520106911,4402.885350170181,13.12416994661399,45.62889453287363,8.574251742118342,326.07092750867434,270.03923325271086,6849.395168708114,0
2010-09-24,6018.2998046875,11757.303165178027,4458.0184648232525,11.453377438468216,45.63081203687291,8.575367211745041,-135.4465469756966,286.811594069621,6857.711255547473,0
2010-09-27,6035.64990234375,11850.815373444899,4512.877110356851,13.466602773827404,45.62704507151821,8.575072717943485,506.8413989286994,591.9568188745678,6615.6491835687575,0
2010-09-28,6029.5,11789.312001794162,4487.385322502446,14.197403996037277,45.62731027455421,8.57392297109323,278.93810819215366,55.2174992514593,6677.857234326561,0
2010-09-29,5991.2998046875,11620.66423019482,4452.274205208767,12.868959997506558,45.62541252906422,8.573010573826581,289.9371850034744,332.8757044237981,6893.047345670977,0
2010-09-30,6029.9501953125,11708.057106763616,4503.584870360226,12.371923181241351,45.626281069836665,8.571007440750163,540.1291491515155,169.80670415294253,7006.4637740428325,0
2010-10-01,6143.39990234375,11997.477328060631,4617.414562480987,14.627064421394827,45.62407217833693,8.571006863007398,626.4149611113304,124.12963359941757,6772.013373337757,0
2010-10-04,6159.4501953125,12118.832546088004,4610.663287993721,14.49515654938839,45.62108350056365,8.571263500499498,364.2008661893218,541.9877496236688,6683.601535456056,0
2010-10-05,6145.7998046875,12114.317945967476,4576.137116083084,12.807420719345684,45.614895660832474,8.570383665314619,325.7278733162866,774.5638090206123,7001.463855957654,0
2010-10-06,6186.4501953125,12184.649943806304,4640.036017241772,10.19186766947862,45.61599743277298,8.569377560805684,1175.4165961893564,20.560001140975658,6693.6543592872795,0
2010-10-07,6120.2998046875,11999.228675322654,4613.74591386492,14.412756370758904,45.60970114342264,8.569613576384912,830.2215995629192,400.1158774559649,6828.291603852748,0
2010-10-08,6103.4501953125,11963.493441289105,4640.440364753851,11.965345613117247,45.60934042144638,8.569228273067862,683.4184472260672,245.73507379404327,6730.628857435654,0
2010-10-11,6135.85009765625,12019.160003231027,4720.916710752642,13.928682150740618,45.61202361236618,8.569256546354106,402.48237835207857,249.33372673513253,6830.322683975492,0
2010-10-12,6090.89990234375,11874.382620036153,4683.378352137764,13.802314463358075,45.610457325304566,8.56912507371429,-52.29729435798953,224.15331871004634,6670.254908029021,0
2010-10-13,6233.89990234375,12285.304517002525,4808.213978805023,9.72210514591467,45.60780283976557,8.569604105210592,800.9545543735976,50.07660256165259,6752.882724461148,0
2010-10-14,6177.35009765625,12250.490740809175,4794.867344789386,13.662163368823148,45.60819929889289,8.569263675595488,407.71765868720854,-925.4941682765107,6723.492898558959,0
2010-10-15,6062.64990234375,12057.483942388253,4709.317635077145,14.529065050748912,45.60631348230746,8.568994328062612,119.13239447074656,610.4427973795466,6904.218219536693,0
2010-10-18,6075.9501953125,12042.178101753025,4693.9801115083055,14.774304830620974,45.60747045607644,8.56732647235956,252.74381856492215,-58.419776301719736,6841.27967956129,0
2010-10-19,6027.2998046875,11977.473289011643,4620.350627375136,13.734731502192625,45.60497196647991,8.567484628450998,-36.47302649525926,77.53285651481751,6944.203107130671,0
2010-10-20,5982.10009765625,11909.508151400803,4592.493765317862,9.54562791210082,45.60525848470136,8.567776353688963,772.9316171943448,83.91212999457359,6716.339318087562,0
2010-10-21,6101.5,12195.447790241633,4698.817906148367,16.054162124373274,45.60481922253584,8.567796231621688,623.2148332487143,-85.14101797601333,6805.683457511931,0
2010-10-22,6066.0498046875,12178.478354538172,4665.431342387809,14.32204533508516,45.6053846576893,8.569900186239218,422.6529846113404,222.07204259868655,6924.721534678682,0
2010-10-25,6105.7998046875,12297.79477499746,4732.619859497554,11.093361341259046,45.61089011247135,8.570249627962621,332.88577054989196,136.70626937337457,6961.82215718948,0
2010-10-26,6082.0,12281.47863258419,4732.036559209273,11.924473919683454,45.612089545096104,8.57027435559706,77.73244910006287,-64.96079364886143,6651.277052968955,0
2010-10-27,6012.64990234375,12159.334952855894,4705.122897197753,13.962448418589041,45.61420287746288,8.570949246308228,-502.02905750340824,194.7906049954065,6897.947629236747,0
2010-10-28,5987.7001953125,12120.471223752062,4627.807590814988,14.85956838659651,45.61292849821134,8.573232395908104,-215.17075866402672,140.08599211249063,6747.864631027939,0
2010-10-29,6017.7001953125,12100.813880543645,4662.799160506133,12.524074287304597,45.61419826746802,8.573649944668773,52.94186419228407,428.35157138643063,6989.322610365937,0
2010-11-01,6117.5498046875,12327.827624377247,4776.438859593877,15.15105081475815,45.61397385714739,8.571585826045224,-7.1865528055412256,-252.11483630451983,7125.152710007828,0
2010-11-02,6119.0,12303.639440143432,4734.235285987836,9.914466341799645,45.61466282526952,8.572171787712177,465.7442498464261,-91.61679626753491,6515.470951206555,0
2010-11-03,6160.5,12332.476068059108,4754.204678910119,11.415081977812426,45.617209661982116,8.571440993187188,674.5974967893285,367.58928325122145,6789.386057620776,0
2010-11-04,6281.7998046875,12687.564003770854,4843.387755249315,9.371271980315836,45.616308960461375,8.569661496109163,298.6243124395858,-41.922883034466906,6921.011015996274,0
2010-11-08,6273.2001953125,12756.391158581151,4836.067293065206,11.705189714260614,45.61571482415335,8.57149657211174,913.566774048574,-121.02067876352504,6889.213308271787,0
2010-11-09,6301.5498046875,12889.85250383708,4910.088500413326,16.51615436908819,45.6148555801455,8.573110069477954,36.840912165347845,-27.087282302583276,7024.368643194023,0
2010-11-10,6275.7001953125,12844.926571552372,4945.633066520356,17.615604469170805,45.61393842121528,8.572331478417341,295.7851493006888,119.70638499318514,6910.7569018936965,0
2010-11-11,6194.25,12731.444594743583,4845.47295641974,13.969180936460885,45.615058126907,8.571553968858522,329.6051282889616,120.84631917988747,6831.741719053343,0
2010-11-12,6071.64990234375,12457.85411442035,4746.716534557746,12.22314158546289,45.61456618113103,8.571829792257029,786.8745315337675,87.0124691693,6768.940736356422,0
2010-11-15,6121.60009765625,12581.304419941705,4809.908492729729,13.056720198298112,45.61966005022177,8.571054803776425,392.35483283287135,-158.5695445345949,6750.626795932765,0
2010-11-16,5988.7001953125,12230.796286049543,4697.130644896156,14.446679781666045,45.628297538355355,8.571024454237996,403.4275658232514,381.9476781760595,6817.2553571115195,0
2010-11-18,5998.7998046875,12272.98015663662,4717.926641306621,10.374038296721835,45.62719371149979,8.570410529655424,-311.93724600316864,547.8659286773033,6846.837076651202,0
2010-11-19,5890.2998046875,12034.120716731575,4625.051683070937,18.85500164803759,45.628675720074405,8.570103917728371,-509.96268368430196,-173.1286059160193,6983.345218490778,2
2010-11-22,6010.0,12242.201682780431,4787.454553181695,16.3697861489005,45.63238974280257,8.5687878855006,788.3809094790331,-316.06218522705785,6913.4688804772595,0
2010-11-23,5934.75,12072.274623063777,4747.360134220251,11.408579861343275,45.6321924956165,8.569697639031032,-480.13690543887344,450.8570924324962,6849.911708167866,0
2010-11-24,5865.75,11915.063863435842,4651.901468360876,12.001950201476914,45.62980932219858,8.570978815185265,887.197060972251,620.9389021877216,6805.11047603974,0
2010-11-25,5799.75,11853.424121306387,4611.477343890765,20.026387311962882,45.63562384213298,8.570950529919994,49.865795581692225,-238.75369151142104,6852.691962231196,2
2010-11-26,5751.9501953125,11788.53870852606,4590.6079666643745,20.566284519009418,45.63828231401439,8.570980737468275,-449.0085313455021,644.6309503836501,6876.9523779957735,2
2010-11-29,5830.0,11966.36442894801,4674.79544109347,18.749991907601057,45.63983838537331,8.571670875607674,-482.81959056291504,891.3639659346338,6856.319562449024,2
2010-11-30,5862.7001953125,12052.411293770147,4738.424495555908,20.15392876650391,45.6447899525737,8.571728288703602,608.3821199393228,141.27632025015657,7059.288815394702,2
2010-12-01,5960.89990234375,12278.705464949913,4840.088632531627,14.715879067478879,45.647700652095175,8.573507895116943,914.5623225917684,623.9003480679633,7161.28980720399,0
2010-12-02,6011.7001953125,12384.297266057725,4895.725816779621,23.922903647527296,45.64815684698729,8.572236105242956,-197.77630861739905,346.6017157359982,6811.545138877784,2
2010-12-03,5992.7998046875,12288.222508739946,4880.839648772847,19.74751124113044,45.64582695439003,8.573136150428743,-96.16330821904833,494.391127171936,7136.934976059796,2
2010-12-06,5992.25,12279.56081596083,4821.560865570552,19.917405369318875,45.64494695915676,8.573055581380673,-408.47254436410896,184.23000563587334,7082.578904866798,2
2010-12-07,5976.5498046875,12207.733850135195,4804.107187557154,23.05490469195902,45.64916142877278,8.57196253216353,-96.08640886955796,700.3085578064167,7015.923735721591,2
2010-12-08,5903.7001953125,11985.052461567933,4715.404124361886,18.901668283403808,45.651807685737204,8.574232314032406,-419.56147542771816,650.33563528464,7209.432503860642,2
2010-12-09,5766.5,11706.467504844915,4553.190974409997,17.35129393447564,45.65184768587907,8.576634737291704,-181.41720966967196,917.4128067189471,6977.037998037651,2
2010-12-10,5857.35009765625,11929.768298857647,4680.187526850045,20.500497951317925,45.657747375462556,8.576438619934548,574.1317519058966,832.1822107330674,7062.243412551942,2
2010-12-13,5907.64990234375,11957.230983619305,4742.99306766067,22.15235005017583,45.65787571160339,8.576889627510432,-188.24561862017043,397.2549867348294,7028.330278064943,2
2010-12-14,5944.10009765625,12032.754333752262,4777.385344965181,20.72209427039937,45.66143826548558,8.576419253098788,-569.2087525094507,1332.513584554569,7022.958449091447,2
2010-12-15,5892.2998046875,11965.520648192913,4711.6920529698755,19.80596868490551,45.66269838262744,8.576104299726934,-696.5488191939896,805.2377945421101,7085.538369313371,2
2010-12-16,5948.75,12143.626887131235,4774.649211867179,17.103213253730324,45.669097241739706,8.574961671649248,-99.15289705420804,562.154810513697,7032.659932920878,2
2010-12-20,5947.0498046875,12189.72587605461,4801.489372510826,19.883261509463253,45.67195637820089,8.573665810244593,-454.35806179711614,100.8536807039165,7096.73543005392,2
2010-12-21,6000.64990234375,12313.09445533623,4829.678136497162,22.466309852632673,45.67269485664453,8.575488890741491,-51.35874320698545,-59.00981876829053,6941.979544453253,2
2010-12-22,5984.39990234375,12235.04360262769,4813.869395233854,17.531765836921558,45.67275845220823,8.57542358320354,-797.8012372514186,-33.50835712299818,6951.362919136964,2
2010-12-23,5980.0,12172.273651252743,4834.739905693647,19.51050565239346,45.673312334705045,8.575442158400927,126.1000538303528,119.90035392263633,6951.307791992565,2
2010-12-24,6011.60009765625,12260.12174136503,4809.304520537746,19.225030535683278,45.67173614289162,8.574594160501753,-574.0659487172021,813.1907967670684,6999.948054557493,2
2010-12-27,5998.10009765625,12248.442136435231,4794.705434936685,18.60459085872451,45.668236033479,8.574741181220343,-131.4810962890644,546.126674001257,7199.45005993167,2
2010-12-28,5996.0,12306.93520093098,4780.362468887066,20.49584600903801,45.66976223964933,8.573188967928767,-285.32128697598864,215.98804498946257,6996.220746838961,2
2010-12-29,6060.35009765625,12507.997600015298,4838.438283981961,20.886610482512015,45.668761684109235,8.572361340799711,537.3555849115479,359.23929673098775,7158.762468917875,2
2010-12-30,6101.85009765625,12595.90676455565,4863.700538135304,20.865653809586874,45.6677531584563,8.571102208284866,-81.40433062818902,322.6760791216342,7109.14374403115,2
2010-12-31,6134.5,12607.362640571992,4899.074489402238,18.04638047276975,45.668086637746654,8.572330265596378,628.1887792458376,640.0152011570989,7014.1770040777055,2
2011-01-03,6157.60009765625,12643.543856918648,4978.391244975567,16.708032611332634,45.66884330806185,8.570608071674393,74.29696002496789,136.36067126925093,7267.129244521742,2
2011-01-04,6146.35009765625,12629.128493417491,4957.843402155014,20.524776873061455,45.6694654360966,8.569353092142546,420.1623689249916,504.90591583487287,7191.08879106087,2
2011-01-05,6079.7998046875,12469.519482912798,4902.415192455099,18.988161917034695,45.67528032215203,8.567224270656109,-233.51928256916833,490.02573278401,7092.060364075039,2
2011-01-06,6048.25,12369.916508183744,4930.642570657752,23.67662475937357,45.67786746055576,8.566247558246234,-11.798780203871047,145.33959695412645,7085.342630797247,2
2011-01-07,5904.60009765625,12063.124713107276,4776.310747336858,23.769019392029893,45.684790907290754,8.565695869663298,337.4574356075824,876.4018087631047,7115.223581545134,2
2011-01-10,5762.85009765625,11725.078942948725,4691.481619599563,23.98137958879208,45.68407393618116,8.566576015274324,211.98397943361942,311.32863804306146,6889.555110546214,2
2011-01-11,5754.10009765625,11676.141856465394,4683.091018042226,18.119778197930575,45.687025098110546,8.56625091588631,62.3973112738276,102.17496263312921,6994.671346453856,2
2011-01-12,5863.25,11937.197746778947,4842.410441962352,21.138738173484185,45.68647486048866,8.565731761049282,-281.17393311509124,655.863993856058,7182.900735258199,2
2011-01-13,5751.89990234375,11671.629942326019,4754.656245493387,21.741905034502967,45.68539146491488,8.565917635289303,-213.5105975226882,416.3486731463927,6896.64169152775,2
2011-01-14,5654.5498046875,11467.537047061263,4667.656935490895,21.516708467088804,45.6924280927941,8.565355232772944,305.0647806413426,522.5284937977164,7020.599971424862,2
2011-01-17,5654.75,11480.522903119203,4666.0174805194165,19.291204111612284,45.69072364798591,8.56764017619924,388.364499492856,44.596059942538034,7076.226262606883,2
2011-01-18,5724.0498046875,11583.421409053257,4717.447409791146,22.55832980593065,45.684628445976244,8.566918743784951,-387.1450917118692,643.7248754925917,7551.7555951192535,2
2011-01-19,5691.0498046875,11488.060269344136,4687.054846944346,20.000949972733046,45.68310459804875,8.567196562531501,-447.5035897419879,1051.7285093573662,7238.564733616357,2
2011-01-20,5711.60009765625,11600.30567842519,4732.822610969306,20.256212249870877,45.67767962706351,8.56788166176484,-511.6535153080867,21.14988106466103,7304.2376353529535,2
2011-01-21,5696.5,11512.978862591062,4717.460338474343,16.924333096445714,45.675425653560296,8.567115128248917,181.88024629206222,506.2626417968586,7037.251837251021,2
2011-01-24,5743.25,11519.437787904875,4755.106087388069,21.28952993914598,45.673449656097745,8.567128218681903,-521.7900088250076,164.40709139499626,7209.306736510894,2
2011-01-25,5687.39990234375,11312.310376238756,4692.872835743658,19.479176572855177,45.6741555013923,8.566469629537536,177.04136240869894,1206.881817879239,6910.384138384102,2
2011-01-27,5604.2998046875,11133.244104132385,4638.84903907663,20.92955772420105,45.668606711510456,8.566580445476303,68.27613724840518,771.889743445075,7120.187657980771,2
2011-01-28,5512.14990234375,10935.715830048588,4598.64400765821,24.470227399609236,45.6727945681887,8.56651270425931,-718.0367377463122,784.6322029089911,6737.970453110257,4
2011-01-31,5505.89990234375,10914.380202644381,4564.899478861133,24.36187315332754,45.66776726039848,8.566198295981076,125.54372554050656,331.63975723917383,6485.993437746026,4
2011-02-01,5417.2001953125,10801.072247411508,4450.637201659003,23.90857285506663,45.667984007930514,8.564863147937293,-1084.9035632404907,404.1831775671226,6732.467754582978,4
2011-02-02,5432.0,10661.22798361165,4480.523582245777,25.573199469320908,45.66761154349755,8.566541799749453,163.81303990342406,923.8823517045366,6748.290444930134,4
2011-02-03,5526.75,10893.610608638812,4638.630705695389,23.602214926229866,45.67068759457726,8.566937698227889,-372.4456543018014,291.25234068475277,6608.73410093953,4
2011-02-04,5395.75,10713.14909505914,4555.292070390397,21.089605161094035,45.67234222440196,8.565153103085285,-1329.3865426634766,300.66584657737957,6582.2747786199425,4
2011-02-07,5396.0,10641.443647240063,4504.507575601079,25.137911212747866,45.67650284316574,8.564531319440576,136.75185432864532,702.6493795503634,6602.912762443094,4
2011-02-08,5312.5498046875,10438.13160750563,4411.186321719362,22.381988950176723,45.67601848328981,8.562755053879137,-111.1149983120045,740.0250008630724,6656.92010200598,4
2011-02-09,5253.5498046875,10264.916274956064,4316.484486122149,21.351476314635722,45.6752242431008,8.563304811043546,-671.2846733652152,814.0094221582881,6665.633853397301,4
2011-02-10,5225.7998046875,10150.82985011716,4278.8963346529,25.955513331714805,45.67706261605596,8.56306525029977,-1285.8882260965586,768.1424106548659,6781.249449728976,3
2011-02-11,5310.0,10312.136810349657,4425.882461155036,28.56666475871384,45.680750221694545,8.562846097044913,-1527.6266975353542,1176.0439638393254,6645.731810702625,3
2011-02-14,5456.0,10720.215579245178,4516.153469758309,27.8069623938103,45.68382542898279,8.56177504667234,66.17846472415647,641.4555861070719,6937.624218823972,3
2011-02-15,5481.0,10893.822746439962,4475.371546159922,23.734633940654305,45.68539087162319,8.561225348316697,-1269.3527496647375,1087.9933060669323,6941.497100195143,3
2011-02-16,5481.7001953125,10873.414760922311,4442.803905799205,27.23268811389466,45.68668885913,8.561772947739893,-1405.4354248003704,964.2362036004376,6763.423466438601,3
2011-02-17,5546.4501953125,11142.252240890497,4517.893824863377,30.338462449949528,45.6871799917586,8.562583745842442,-792.8323502599401,1080.1947256885596,6689.889787042536,3
2011-02-18,5458.9501953125,10952.901597882483,4458.006457108584,27.097408658133244,45.68900978225204,8.563179684498651,-1555.157386704446,1254.5994155776616,6669.121919794788,3
2011-02-21,5518.60009765625,11202.603919263345,4534.664538197147,27.669046893144817,45.69571458558548,8.561371587734708,-1292.6193593778225,763.4002964685355,6788.452389623494,3
2011-02-22,5469.2001953125,11086.628822008426,4533.936035912822,30.085982874654306,45.69558686544081,8.560924095373068,-502.0123223358126,701.6767404541714,6816.800694502523,3
2011-02-23,5437.35009765625,11024.501735111884,4431.48360633766,29.590978516409074,45.695093394956565,8.560910587080885,-714.3157620722482,393.481873154525,6727.956967478029,3
2011-02-24,5262.7001953125,10665.141552996649,4309.771848614126,30.043502175303423,45.694370227358704,8.559903545370293,-1054.5479838957529,294.29937122314914,6706.661488842046,3
2011-02-25,5303.5498046875,10963.724576966311,4337.901172932279,22.454892779892596,45.696138345633074,8.55796682021422,-892.6773308274483,847.2077525791566,6812.231820379336,3
2011-02-28,5333.25,11087.960017643178,4395.996106337039,31.467046076884223,45.69037310982578,8.556397038016007,-1076.9882120800014,867.7431357391159,6778.554239948372,3
2011-03-01,5522.2998046875,11480.0228443773,4532.7108976801555,29.272800870855857,45.690567924716376,8.557608220016343,-924.7991237476158,574.175062816852,6696.395049531122,3
2011-03-03,5536.2001953125,11578.97808325701,4546.625768572163,32.9229528280483,45.693809865270126,8.55612272587788,-1204.7245530238608,638.6700900394675,6793.928120035444,3
2011-03-04,5538.75,11568.090816782806,4555.592852597126,18.435347938451432,45.69283117288854,8.55587081497931,-382.09572781097097,857.0361571887786,7205.577041170839,2
2011-03-07,5463.14990234375,11373.399799112518,4512.769363581261,16.47309878870218,45.69399128677798,8.555409570717645,-394.2712550181732,662.7519340908439,7189.197801164303,2
2011-03-08,5520.7998046875,11548.082847915468,4527.013677462576,20.014436913450353,45.7009192931679,8.554945443294981,-440.34434074230194,21.517937583513003,7303.248332187595,2
2011-03-09,5531.0,11573.015422498836,4537.898945367395,19.449255340485678,45.70251409279284,8.554309800817599,267.5643985665927,267.2955846643285,7225.021538417604,2
2011-03-10,5494.39990234375,11501.89083936528,4472.788263481789,21.307327967229643,45.696396412928976,8.554777722788746,158.04695680522116,521.800807496921,7206.854438238135,2
2011-03-11,5445.4501953125,11390.67951190129,4445.403449681341,26.14985668917271,45.692766759829304,8.55448668788887,-872.9453073563798,512.0646926918376,6949.150265196419,4
2011-03-14,5531.5,11606.022316053342,4551.680499609355,19.825411710241006,45.69261375007504,8.553528953909714,-627.7575170170284,157.39140537837025,7266.730203510901,2
2011-03-15,5449.64990234375,11447.794897517058,4523.674159359024,23.51858390837455,45.6908022723504,8.553242788212051,-562.9106572522463,598.5262648652405,7067.481090526587,4
2011-03-16,5511.14990234375,11501.33251835839,4570.654943717992,21.045439639032253,45.6917124219678,8.551622305642429,712.1150393158185,727.1982655997422,7426.204062660222,2
2011-03-17,5446.64990234375,11399.71590539305,4544.679875647221,23.487342668615003,45.69142869390096,8.551749884289963,-911.0820814786191,1054.4203907556218,6713.547547719413,4
2011-03-18,5373.7001953125,11167.005217355692,4527.3338162502,23.320035798206426,45.69552690849945,8.55071512530721,-564.4897558816161,479.3659546623189,6988.710817053801,4
2011-03-21,5364.75,11050.520842663316,4451.9638591808025,26.074269877350574,45.69285291415792,8.549732537221738,-464.51183451293514,838.1653283902933,6737.0175480411235,4
2011-03-22,5413.85009765625,11158.423518731131,4526.003162895186,26.519555713807144,45.69283041601139,8.549880944429443,-543.45686961806,698.0764741366748,7109.618332761054,4
2011-03-23,5480.25,11315.685655933126,4632.902828861713,26.167932487726187,45.694082191473214,8.549103566213585,-683.2839496877955,397.5293522541848,6875.338141696144,4
2011-03-24,5522.39990234375,11380.213739188941,4668.607086473343,19.66354057454895,45.69570559480372,8.548377067231886,312.03198887942165,310.87764602498703,7444.510553921263,2
2011-03-25,5654.25,11721.952849837175,4769.5250310169795,15.720422024493633,45.69674601057945,8.549163795581343,31.78344917738167,20.72974360070822,7374.208611810841,2
2011-03-28,5687.25,11734.282019605354,4830.297411485262,19.703587827214303,45.69011219030938,8.547804288391537,188.32212949803016,748.9165711459287,7413.914076622355,2
2011-03-29,5736.35009765625,11826.982453570401,4845.599750092337,18.484039974645903,45.690962066543406,8.547910937876148,85.75197986653228,865.7416127965909,7345.934174696891,2
2011-03-30,5787.64990234375,11915.991259890174,4892.641972272888,19.740549961978825,45.69110980342478,8.548463311856173,207.57932872239468,276.8280755277729,7248.06301569115,2
2011-03-31,5833.75,12018.6153979697,4938.442498905194,18.65781821456478,45.69430213268352,8.549227646029486,483.7623331896251,205.27620623670606,7440.055821949782,2
2011-04-01,5826.0498046875,12014.572102822267,4951.84036867324,19.958520289068797,45.69707104360923,8.550996191617287,382.41758671533375,716.3783312945727,7546.470326592972,2
2011-04-04,5908.4501953125,12153.855785904181,5017.699886492846,17.92144874153687,45.698393577142205,8.54994066713651,779.9215838383658,764.8446822940055,7223.742052535591,2
2011-04-05,5910.0498046875,12192.74867969427,4998.755670711009,17.438565126563244,45.699933069527425,8.548653938864922,336.9365125628767,65.67657943224543,7633.152097365392,2
2011-04-06,5891.75,12154.353126954744,4983.173033228031,22.445382965141786,45.70459021882511,8.549046955318442,-417.7787106110027,355.5865993742049,7499.148546260733,2
2011-04-07,5885.7001953125,12049.101508825448,5007.1805616537085,18.060684773264693,45.7086411071464,8.549557592532347,188.92481672233157,382.31848363862974,7350.316463608885,2
2011-04-08,5842.0,11857.830354287902,5031.3479215155785,20.00066325051271,45.710067103153186,8.54833185076119,134.1740715938381,168.7671179035243,7352.672050697854,2
2011-04-11,5785.7001953125,11732.213824684384,4928.716182351224,21.90902969320567,45.71710335801606,8.54837624660534,618.1179620928754,515.7945082262344,7702.050250514257,2
2011-04-13,5911.5,12005.586215455594,5068.588983546564,21.828608252459144,45.71581876904239,8.550654645016138,-536.8634066705156,190.01639947481468,7569.765238998277,2
2011-04-15,5824.5498046875,11808.018823073766,4947.551855136932,21.5896964098307,45.71286243971811,8.55030810291168,73.18043255717458,237.9217763930874,7604.850220940048,2
2011-04-18,5729.10009765625,11595.773770024749,4880.9543690675055,20.60573302900307,45.71342992569745,8.55077499890802,-422.42813790678304,369.5971810494877,7403.009150716498,2
2011-04-19,5740.75,11632.230634192967,4865.403513057196,21.4480066170737,45.71290849611107,8.551889738971372,55.018041640053895,-46.718684667607704,7528.141589593058,2
2011-04-20,5851.64990234375,11927.183999014493,4959.393150451914,22.74617626521231,45.70611247218267,8.553926095090265,-235.8986658398877,-216.93598099299277,7502.53292904152,2
2011-04-21,5884.7001953125,11948.294849073853,4975.497646951668,20.850045187990748,45.704755329752686,8.553699013808679,41.78752167635537,675.481709991498,7429.4816489908235,2
2011-04-25,5874.5,11869.76031213307,4962.889798094287,16.325595306371632,45.706386085214106,8.554473877406826,-714.1352744325696,177.9030732664459,7476.877863266578,2
2011-04-26,5868.39990234375,11804.472405597602,4966.330779961603,18.942933587699805,45.706812001976836,8.553201826176451,167.2905926223591,1040.4592249075117,7631.371620836209,2
2011-04-27,5833.89990234375,11741.94301224736,4945.750723515359,21.392740143444176,45.70508261774175,8.552737764729857,-67.57619392556,991.5513775250981,7709.679361978171,2
2011-04-28,5785.4501953125,11693.249981149647,4896.537555455963,18.745808132581192,45.705809594300426,8.551796986497436,-89.12284729123813,248.05641348428333,7438.1278555582985,2
2011-04-29,5749.5,11593.575465133223,4821.5348486555795,23.240212278917287,45.706778811738154,8.549411938637848,630.091319938932,1101.7158986747881,7284.328152754304,2
2011-05-02,5701.2998046875,11372.777911112255,4794.162258608914,19.873640343667137,45.70952403488974,8.547303818190233,-302.99335930712937,681.2723588162729,7731.906777425717,2
2011-05-03,5565.25,11002.883624584634,4657.345708587353,20.170497542718874,45.70819953295315,8.547223386579503,-13.093830091207337,206.40585911707709,7739.006905859308,2
2011-05-04,5537.14990234375,10905.54212506782,4661.5921650963555,22.24948839780347,45.7114211033247,8.547157235807749,-109.89172038429798,-374.5519219436824,7555.962329706903,2
2011-05-05,5459.85009765625,10715.421435368826,4564.725428300632,19.634300205381415,45.70874917440192,8.54559439403138,-70.78433590370695,606.4465412800979,7769.918438965258,2
2011-05-06,5551.4501953125,10897.192026345969,4612.994254423729,20.35255407145637,45.70783904364432,8.546625194735224,738.7215618571115,409.3887624643437,7555.221848175905,2
2011-05-09,5551.10009765625,10898.117824561923,4611.7035668495255,21.798246967998224,45.71353602324913,8.544983259075433,-124.4771630345005,529.4084757231096,7374.5310951728725,2
2011-05-10,5541.25,10863.311861555343,4637.816684550458,17.055458768332628,45.71106438994634,8.544703206646433,-376.9119197953052,331.3491470486652,7318.900071991349,2
2011-05-11,5565.0498046875,10960.666734067398,4666.285670757537,19.4294036752249,45.70968808800844,8.543745280574289,598.3611181788885,56.84292082034068,7322.381319798486,2
2011-05-12,5486.14990234375,10761.91502708902,4582.075553400323,21.65830659075824,45.70652875482666,8.543304178877921,-273.07550617558496,271.89200067364794,7526.932346674328,2
2011-05-13,5544.75,10851.614284950705,4617.0120086173465,20.131200296685186,45.70464695567672,8.543649301459618,-792.071258883622,611.9911857835118,7461.069345993422,2
2011-05-16,5499.0,10774.187207639668,4619.992516705424,22.93466762415496,45.70566204515081,8.54384787398909,-446.3374825715404,293.6873897877367,7449.100492502522,2
2011-05-17,5438.9501953125,10580.349783810754,4531.764199168788,16.848153283626164,45.70838167202934,8.543991590147444,-648.6349976171423,291.8746427972178,7525.276758664163,2
